Date,High
4/17/2018 0:00,75.35949707
4/18/2018 0:00,76.69000244
4/19/2018 0:00,78.4260025
4/20/2018 0:00,78.05999756
4/23/2018 0:00,77.40000153
4/24/2018 0:00,76.97499847
4/25/2018 0:00,73.49949646
4/26/2018 0:00,76.47100067
4/27/2018 0:00,81.90499878
4/30/2018 0:00,79.80000305
5/1/2018 0:00,79.25
5/2/2018 0:00,79.42500305
5/3/2018 0:00,78.73999786
5/4/2018 0:00,79.24500275
5/7/2018 0:00,80.34750366
5/8/2018 0:00,79.84400177
5/9/2018 0:00,80.40000153
5/10/2018 0:00,80.77999878
5/11/2018 0:00,80.55500031
5/14/2018 0:00,80.55899811
5/15/2018 0:00,79.38999939
5/16/2018 0:00,79.72149658
5/17/2018 0:00,79.70200348
5/18/2018 0:00,79.17949677
5/21/2018 0:00,79.60250092
5/22/2018 0:00,79.49449921
5/23/2018 0:00,80.09300232
5/24/2018 0:00,80.41200256
5/25/2018 0:00,80.70600128
5/29/2018 0:00,81.08950043
5/30/2018 0:00,81.30000305
5/31/2018 0:00,81.75
6/1/2018 0:00,82.33650208
6/4/2018 0:00,83.28399658
6/5/2018 0:00,84.94999695
6/6/2018 0:00,85.72499847
6/7/2018 0:00,84.99500275
6/8/2018 0:00,84.47200012
6/11/2018 0:00,84.71199799
6/12/2018 0:00,84.97550201
6/13/2018 0:00,85.6875
6/14/2018 0:00,86.23999786
6/15/2018 0:00,86.04350281
6/18/2018 0:00,86.33699799
6/19/2018 0:00,86.80549622
6/20/2018 0:00,88.14649963
6/21/2018 0:00,88.15499878
6/22/2018 0:00,87.15000153
6/25/2018 0:00,85.25
6/26/2018 0:00,85.07849884
6/27/2018 0:00,85.59750366
6/28/2018 0:00,85.27500153
6/29/2018 0:00,86.17050171
7/2/2018 0:00,85.69450378
7/3/2018 0:00,86.25
7/5/2018 0:00,85.53450012
7/6/2018 0:00,85.7634964
7/9/2018 0:00,86.97799683
7/10/2018 0:00,87.5
7/11/2018 0:00,87.84799957
7/12/2018 0:00,89.90000153
7/13/2018 0:00,90.76499939
7/16/2018 0:00,92.09750366
7/17/2018 0:00,92.58450317
7/18/2018 0:00,92.94400024
7/19/2018 0:00,92.05000305
7/20/2018 0:00,91.74199677
7/23/2018 0:00,90.94999695
7/24/2018 0:00,92
7/25/2018 0:00,93.19200134
7/26/2018 0:00,92.23400116
7/27/2018 0:00,94.00250244
7/30/2018 0:00,91.47499847
7/31/2018 0:00,90.09149933
8/1/2018 0:00,89.92199707
8/2/2018 0:00,91.82800293
8/3/2018 0:00,92.05000305
8/6/2018 0:00,92.3884964
8/7/2018 0:00,93.48600006
8/8/2018 0:00,94.57550049
8/9/2018 0:00,95.72850037
8/10/2018 0:00,94.97499847
8/13/2018 0:00,96.25
8/14/2018 0:00,96.05049896
8/15/2018 0:00,95.8105011
8/16/2018 0:00,95.25
8/17/2018 0:00,94.40000153
8/20/2018 0:00,94.58750153
8/21/2018 0:00,94.88749695
8/22/2018 0:00,95.29000092
8/23/2018 0:00,95.97499847
8/24/2018 0:00,95.80049896
8/27/2018 0:00,96.38500214
8/28/2018 0:00,97.08899689
8/29/2018 0:00,99.93450165
8/30/2018 0:00,101.2785034
8/31/2018 0:00,101.1190033
9/4/2018 0:00,102.5250015
9/5/2018 0:00,102.0189972
9/6/2018 0:00,100.375
9/7/2018 0:00,98.76000214
9/10/2018 0:00,98.65200043
9/11/2018 0:00,99.44400024
9/12/2018 0:00,100
9/13/2018 0:00,100.4380035
9/14/2018 0:00,99.68250275
9/17/2018 0:00,97.84100342
9/18/2018 0:00,97.91000366
9/19/2018 0:00,97.04149628
9/20/2018 0:00,97.75
9/21/2018 0:00,97.8655014
9/24/2018 0:00,96.84400177
9/25/2018 0:00,98.79550171
9/26/2018 0:00,99.76249695
9/27/2018 0:00,100.8079987
9/28/2018 0:00,101.3259964
10/1/2018 0:00,101.6595001
10/2/2018 0:00,100.6695023
10/3/2018 0:00,99.48500061
10/4/2018 0:00,97.80000305
10/5/2018 0:00,96.45400238
10/8/2018 0:00,95.09999847
10/9/2018 0:00,94.83399963
10/10/2018 0:00,92.9280014
10/11/2018 0:00,87.76999664
10/12/2018 0:00,90.44750214
10/15/2018 0:00,89.75250244
10/16/2018 0:00,91.19400024
10/17/2018 0:00,92.25
10/18/2018 0:00,91.50749969
10/19/2018 0:00,90.45500183
10/22/2018 0:00,90.47499847
10/23/2018 0:00,88.81700134
10/24/2018 0:00,88.88549805
10/25/2018 0:00,89.7405014
10/26/2018 0:00,84.92299652
10/29/2018 0:00,83.28700256
10/30/2018 0:00,77.04949951
10/31/2018 0:00,81.19550323
11/1/2018 0:00,83.52249908
11/2/2018 0:00,84.87200165
11/5/2018 0:00,82.90450287
11/6/2018 0:00,83.25
11/7/2018 0:00,87.96150208
11/8/2018 0:00,89.19999695
11/9/2018 0:00,87.19599915
11/12/2018 0:00,85.42749786
11/13/2018 0:00,83.85299683
11/14/2018 0:00,83.65000153
11/15/2018 0:00,81.24099731
11/16/2018 0:00,80.72399902
11/19/2018 0:00,79.05950165
11/20/2018 0:00,76.73750305
11/21/2018 0:00,77.5
11/23/2018 0:00,76.80999756
11/26/2018 0:00,79.2405014
11/27/2018 0:00,79.88249969
11/28/2018 0:00,84.07250214
11/29/2018 0:00,84.49949646
11/30/2018 0:00,84.80000305
12/3/2018 0:00,88.91699982
12/4/2018 0:00,88.51699829
12/6/2018 0:00,85.05249786
12/7/2018 0:00,85.94650269
12/10/2018 0:00,82.89949799
12/11/2018 0:00,83.97350311
12/12/2018 0:00,85.24949646
12/13/2018 0:00,84.60600281
12/14/2018 0:00,82.12850189
12/17/2018 0:00,78.8065033
12/18/2018 0:00,78.37750244
12/19/2018 0:00,79.22650146
12/20/2018 0:00,75.47499847
12/21/2018 0:00,74
12/24/2018 0:00,69.80149841
12/26/2018 0:00,73.65799713
12/27/2018 0:00,73.44999695
12/28/2018 0:00,75.67350006
12/31/2018 0:00,76.03800201
1/2/2019 0:00,77.66799927
1/3/2019 0:00,76.90000153
1/4/2019 0:00,79.69999695
1/7/2019 0:00,81.72799683
1/8/2019 0:00,83.83049774
1/9/2019 0:00,83.38999939
1/10/2019 0:00,83.16249847
1/11/2019 0:00,83.01450348
1/14/2019 0:00,82.41000366
1/15/2019 0:00,83.75800323
1/16/2019 0:00,85.25
1/17/2019 0:00,85.00849915
1/18/2019 0:00,85.80999756
1/22/2019 0:00,84.09349823
1/23/2019 0:00,82.87149811
1/24/2019 0:00,82.86299896
1/25/2019 0:00,84.1740036
1/28/2019 0:00,82.25
1/29/2019 0:00,81.6190033
1/30/2019 0:00,83.84750366
1/31/2019 0:00,86.82050323
2/1/2019 0:00,83.65299988
2/4/2019 0:00,82.48149872
2/5/2019 0:00,83.26300049
2/6/2019 0:00,83.61299896
2/7/2019 0:00,81.27700043
2/8/2019 0:00,79.42949677
2/11/2019 0:00,80.46450043
2/12/2019 0:00,81.97000122
2/13/2019 0:00,82.81900024
2/14/2019 0:00,81.89499664
2/15/2019 0:00,81.44550323
2/19/2019 0:00,81.69999695
2/20/2019 0:00,81.74649811
2/21/2019 0:00,81.1780014
2/22/2019 0:00,81.74700165
2/25/2019 0:00,82.73000336
2/26/2019 0:00,81.99949646
2/27/2019 0:00,82.09049988
2/28/2019 0:00,82.58850098
3/1/2019 0:00,83.71299744
3/4/2019 0:00,85.47149658
3/5/2019 0:00,85.38999939
3/6/2019 0:00,84.88749695
3/7/2019 0:00,83.48750305
3/8/2019 0:00,81.13600159
3/11/2019 0:00,83.61450195
3/12/2019 0:00,84.21350098
3/13/2019 0:00,85
3/14/2019 0:00,85.09999847
3/15/2019 0:00,85.94000244
3/18/2019 0:00,87.5
3/19/2019 0:00,89.20800018
3/20/2019 0:00,89.97499847
3/21/2019 0:00,91.1875
3/22/2019 0:00,90.9489975
3/25/2019 0:00,89.13400269
3/26/2019 0:00,90.28849792
3/27/2019 0:00,89.375
3/28/2019 0:00,88.89649963
3/29/2019 0:00,89.64299774
4/1/2019 0:00,90.78350067
4/2/2019 0:00,91
4/3/2019 0:00,91.5
4/4/2019 0:00,91.4375
4/5/2019 0:00,91.92900085
4/8/2019 0:00,92.51000214
4/9/2019 0:00,92.65450287
4/10/2019 0:00,92.40000153
4/11/2019 0:00,92.49749756
4/12/2019 0:00,92.57499695
4/15/2019 0:00,92.34249878
4/16/2019 0:00,93.4885025
4/17/2019 0:00,93.82350159
4/18/2019 0:00,93.54100037
4/22/2019 0:00,94.42099762
4/23/2019 0:00,96.46299744
4/24/2019 0:00,96.48449707
4/25/2019 0:00,96.12249756
4/26/2019 0:00,97.55000305
4/29/2019 0:00,97.81700134
4/30/2019 0:00,96.78549957
5/1/2019 0:00,97.18199921
5/2/2019 0:00,96.07749939
5/3/2019 0:00,98.22000122
5/6/2019 0:00,97.94999695
5/7/2019 0:00,97.45500183
5/8/2019 0:00,96.76850128
5/9/2019 0:00,95.47000122
5/10/2019 0:00,95.1894989
5/13/2019 0:00,92.32700348
5/14/2019 0:00,92.62200165
5/15/2019 0:00,93.72149658
5/16/2019 0:00,95.87550354
5/17/2019 0:00,95.52649689
5/20/2019 0:00,93.38899994
5/21/2019 0:00,93.94999695
5/22/2019 0:00,93.57450104
5/23/2019 0:00,92.19999695
5/24/2019 0:00,92.08799744
5/28/2019 0:00,92.46350098
5/29/2019 0:00,91.5
5/30/2019 0:00,91.47350311
5/31/2019 0:00,89.77950287
6/3/2019 0:00,88.3144989
6/4/2019 0:00,86.54100037
6/5/2019 0:00,87.59999847
6/6/2019 0:00,88
6/7/2019 0:00,90.3125
6/10/2019 0:00,94.24349976
6/11/2019 0:00,94.68499756
6/12/2019 0:00,93.25
6/13/2019 0:00,94.15450287
6/14/2019 0:00,93.80000305
6/17/2019 0:00,94.78450012
6/18/2019 0:00,96.08350372
6/19/2019 0:00,95.97899628
6/20/2019 0:00,96.76000214
6/21/2019 0:00,96.29750061
6/24/2019 0:00,95.84300232
6/25/2019 0:00,95.81950378
6/26/2019 0:00,95.19000244
6/27/2019 0:00,95.56199646
6/28/2019 0:00,95.64700317
7/1/2019 0:00,96.49099731
7/2/2019 0:00,96.73950195
7/3/2019 0:00,97.07949829
7/5/2019 0:00,97.29499817
7/8/2019 0:00,97.80000305
7/9/2019 0:00,99.50050354
7/10/2019 0:00,101.2470016
7/11/2019 0:00,101.7900009
7/12/2019 0:00,100.8499985
7/15/2019 0:00,101.1449966
7/16/2019 0:00,101.3160019
7/17/2019 0:00,100.5999985
7/18/2019 0:00,99.375
7/19/2019 0:00,99.80000305
7/22/2019 0:00,99.44999695
7/23/2019 0:00,99.88950348
7/24/2019 0:00,100.0650024
7/25/2019 0:00,100.0599976
7/26/2019 0:00,97.54499817
7/29/2019 0:00,96.6115036
7/30/2019 0:00,95.49449921
7/31/2019 0:00,94.97750092
8/1/2019 0:00,94.89600372
8/2/2019 0:00,92.31800079
8/5/2019 0:00,89.4335022
8/6/2019 0:00,89.68849945
8/7/2019 0:00,89.94650269
8/8/2019 0:00,91.71299744
8/9/2019 0:00,91.55449677
8/12/2019 0:00,90.0490036
8/13/2019 0:00,91.58699799
8/14/2019 0:00,89.78250122
8/15/2019 0:00,89.40000153
8/16/2019 0:00,90.14550018
8/19/2019 0:00,91.30000305
8/20/2019 0:00,90.84100342
8/21/2019 0:00,91.47899628
8/22/2019 0:00,91.47049713
8/23/2019 0:00,90.24500275
8/26/2019 0:00,88.5
8/27/2019 0:00,88.97000122
8/28/2019 0:00,88.39299774
8/29/2019 0:00,89.92749786
8/30/2019 0:00,89.98699951
9/3/2019 0:00,90.04000092
9/4/2019 0:00,90.38150024
9/5/2019 0:00,92.09999847
9/6/2019 0:00,92.03250122
9/9/2019 0:00,92.5
9/10/2019 0:00,91.29049683
9/11/2019 0:00,91.67099762
9/12/2019 0:00,92.68299866
9/13/2019 0:00,92.30599976
9/16/2019 0:00,91.28450012
9/17/2019 0:00,91.19950104
9/18/2019 0:00,91.10299683
9/19/2019 0:00,91.62850189
9/20/2019 0:00,91.53150177
9/23/2019 0:00,89.63500214
9/24/2019 0:00,89.78549957
9/25/2019 0:00,88.65000153
9/26/2019 0:00,88.16850281
9/27/2019 0:00,87.45600128
9/30/2019 0:00,86.8730011
10/1/2019 0:00,87.77999878
10/2/2019 0:00,86.44450378
10/3/2019 0:00,86.25
10/4/2019 0:00,87.02899933
10/7/2019 0:00,87.39150238
10/8/2019 0:00,86.34999847
10/9/2019 0:00,86.49749756
10/10/2019 0:00,86.91449738
10/11/2019 0:00,87.27249908
10/14/2019 0:00,87.09449768
10/15/2019 0:00,88.82250214
10/16/2019 0:00,89.31199646
10/17/2019 0:00,89.94249725
10/18/2019 0:00,89.6989975
10/21/2019 0:00,89.29399872
10/22/2019 0:00,89.48899841
10/23/2019 0:00,88.50250244
10/24/2019 0:00,89.41699982
10/25/2019 0:00,88.21050262
10/28/2019 0:00,88.93499756
10/29/2019 0:00,88.84999847
10/30/2019 0:00,89.1190033
10/31/2019 0:00,89.59999847
11/1/2019 0:00,89.87249756
11/4/2019 0:00,90.75299835
11/5/2019 0:00,90.51249695
11/6/2019 0:00,90.125
11/7/2019 0:00,90.29499817
11/8/2019 0:00,89.4940033
11/11/2019 0:00,89
11/12/2019 0:00,89.31099701
11/13/2019 0:00,88.75
11/14/2019 0:00,88.32949829
11/15/2019 0:00,88.08399963
11/18/2019 0:00,87.68499756
11/19/2019 0:00,88.03399658
11/20/2019 0:00,88.12599945
11/21/2019 0:00,87.34349823
11/22/2019 0:00,87.32150269
11/25/2019 0:00,88.8710022
11/26/2019 0:00,89.85150146
11/27/2019 0:00,91.22499847
11/29/2019 0:00,91.23449707
12/2/2019 0:00,90.27749634
12/3/2019 0:00,88.64350128
12/4/2019 0:00,89.45449829
12/5/2019 0:00,88.17500305
12/6/2019 0:00,87.72000122
12/9/2019 0:00,88.34449768
12/10/2019 0:00,87.53350067
12/11/2019 0:00,87.5
12/12/2019 0:00,88.19999695
12/13/2019 0:00,88.44950104
12/16/2019 0:00,88.47499847
12/17/2019 0:00,89.59999847
12/18/2019 0:00,89.91000366
12/19/2019 0:00,89.64949799
12/20/2019 0:00,90.14849854
12/23/2019 0:00,89.65000153
12/24/2019 0:00,89.77850342
12/26/2019 0:00,93.52300262
12/27/2019 0:00,95.06999969
12/30/2019 0:00,94.19999695
12/31/2019 0:00,92.66300201
1/2/2020 0:00,94.90049744
1/3/2020 0:00,94.30999756
1/6/2020 0:00,95.18450165
1/7/2020 0:00,95.69450378
1/8/2020 0:00,95.55000305
1/9/2020 0:00,95.89099884
1/10/2020 0:00,95.34700012
1/13/2020 0:00,94.90000153
1/14/2020 0:00,94.35549927
1/15/2020 0:00,93.94300079
1/16/2020 0:00,94.27950287
1/17/2020 0:00,94.33200073
1/21/2020 0:00,94.71350098
1/22/2020 0:00,95.125
1/23/2020 0:00,94.49900055
1/24/2020 0:00,94.74949646
1/27/2020 0:00,92.05000305
1/28/2020 0:00,92.90550232
1/29/2020 0:00,93.73750305
1/30/2020 0:00,93.64350128
1/31/2020 0:00,102.7860031
2/3/2020 0:00,102.4250031
2/4/2020 0:00,102.9899979
2/5/2020 0:00,103.5510025
2/6/2020 0:00,102.8150024
2/7/2020 0:00,104.9264984
2/10/2020 0:00,106.7799988
2/11/2020 0:00,109.2975006
2/12/2020 0:00,109.0124969
2/13/2020 0:00,108.5139999
2/14/2020 0:00,107.9520035
2/18/2020 0:00,108.3034973
2/19/2020 0:00,109.2549973
2/20/2020 0:00,108.8395004
2/21/2020 0:00,107.2275009
2/24/2020 0:00,101.9649963
2/25/2020 0:00,101.7300034
2/26/2020 0:00,100.7334976
2/27/2020 0:00,98.75
2/28/2020 0:00,94.48799896
3/2/2020 0:00,97.72550201
3/3/2020 0:00,99.8164978
3/4/2020 0:00,98.90000153
3/5/2020 0:00,98.03600311
3/6/2020 0:00,95.54350281
3/9/2020 0:00,93.1384964
3/10/2020 0:00,94.71350098
3/11/2020 0:00,93.56600189
3/12/2020 0:00,88.25
3/13/2020 0:00,89.31549835
3/16/2020 0:00,87.97250366
3/17/2020 0:00,92.88899994
3/18/2020 0:00,92.08300018
3/19/2020 0:00,97.25
3/20/2020 0:00,97.84999847
3/23/2020 0:00,95.97000122
3/24/2020 0:00,97.75
3/25/2020 0:00,97.51300049
3/26/2020 0:00,97.82450104
3/27/2020 0:00,96.98950195
3/30/2020 0:00,98.6815033
3/31/2020 0:00,99.65100098
4/1/2020 0:00,97.2480011
4/2/2020 0:00,96.37650299
4/3/2020 0:00,96.3164978
4/6/2020 0:00,99.9260025
4/7/2020 0:00,101.7860031
4/8/2020 0:00,102.1999969
4/9/2020 0:00,102.6500015
4/13/2020 0:00,109
4/14/2020 0:00,114.5999985
4/15/2020 0:00,116.6685028
4/16/2020 0:00,123.0500031
4/17/2020 0:00,120
4/20/2020 0:00,122.2490005
4/21/2020 0:00,121.4154968
4/22/2020 0:00,119.6999969
4/23/2020 0:00,121.2109985
4/24/2020 0:00,121.0214996
4/27/2020 0:00,122.2440033
4/28/2020 0:00,118.6750031
4/29/2020 0:00,119.5944977
4/30/2020 0:00,123.75
5/1/2020 0:00,118.1220016
5/4/2020 0:00,116.348999
5/5/2020 0:00,117.5500031
5/6/2020 0:00,117.8724976
5/7/2020 0:00,118.8000031
5/8/2020 0:00,119.3619995
5/11/2020 0:00,120.9834976
5/12/2020 0:00,120.9499969
5/13/2020 0:00,120.3850021
5/14/2020 0:00,119.5684967
5/15/2020 0:00,120.5500031
5/18/2020 0:00,121.6500015
5/19/2020 0:00,124.25
5/20/2020 0:00,125.0005035
5/21/2020 0:00,126.2724991
5/22/2020 0:00,123.4925003
5/26/2020 0:00,123.0999985
5/27/2020 0:00,120.6790009
5/28/2020 0:00,121.8485031
5/29/2020 0:00,122.1184998
6/1/2020 0:00,123.8464966
6/2/2020 0:00,123.6764984
6/3/2020 0:00,124.4000015
6/4/2020 0:00,125.3769989
6/5/2020 0:00,124.4325027
6/8/2020 0:00,126.5
6/9/2020 0:00,131.3215027
6/10/2020 0:00,136.1174927
6/11/2020 0:00,133.5690002
6/12/2020 0:00,131.0740051
6/15/2020 0:00,129.1999969
6/16/2020 0:00,131
6/17/2020 0:00,132.75
6/18/2020 0:00,132.9819946
6/19/2020 0:00,134.8715057
6/22/2020 0:00,135.75
6/23/2020 0:00,139.1555023
6/24/2020 0:00,139.8000031
6/25/2020 0:00,137.8114929
6/26/2020 0:00,139.1284943
6/29/2020 0:00,134.8399963
6/30/2020 0:00,138.4815063
7/1/2020 0:00,144.75
7/2/2020 0:00,147.7779999
7/6/2020 0:00,152.9940033
7/7/2020 0:00,153.4774933
7/8/2020 0:00,154.1985016
7/9/2020 0:00,159.6940002
7/10/2020 0:00,160.75
7/13/2020 0:00,167.2144928
7/14/2020 0:00,156.3690033
7/15/2020 0:00,154.9174957
7/16/2020 0:00,151.6000061
7/17/2020 0:00,151.1999969
7/20/2020 0:00,160.0679932
7/21/2020 0:00,162.029007
7/22/2020 0:00,157.5
7/23/2020 0:00,154.9134979
7/24/2020 0:00,151.5789948
7/27/2020 0:00,154.8999939
7/28/2020 0:00,153.8545074
7/29/2020 0:00,151.9579926
7/30/2020 0:00,154.6000061
7/31/2020 0:00,162.3410034
8/3/2020 0:00,159.1999969
8/4/2020 0:00,158.3619995
8/5/2020 0:00,160.6795044
8/6/2020 0:00,162.3735046
8/7/2020 0:00,162.0404968
8/10/2020 0:00,158.6255035
8/11/2020 0:00,157.9609985
8/12/2020 0:00,158.7194977
8/13/2020 0:00,160.8760071
8/14/2020 0:00,158.9120026
8/17/2020 0:00,159.7485046
8/18/2020 0:00,166
8/19/2020 0:00,165.7949982
8/20/2020 0:00,165.6309967
8/21/2020 0:00,165.7200012
8/24/2020 0:00,169.0160065
8/25/2020 0:00,167.8699951
8/26/2020 0:00,172.5870056
8/27/2020 0:00,172.6499939
8/28/2020 0:00,171.6685028
8/31/2020 0:00,174.75
9/1/2020 0:00,175.6934967
9/2/2020 0:00,177.6125031
9/3/2020 0:00,174.4205017
9/4/2020 0:00,169.0749969
9/8/2020 0:00,162.5424957
9/9/2020 0:00,165.1589966
9/10/2020 0:00,167.4945068
9/11/2020 0:00,160.8670044
9/14/2020 0:00,159.3695068
9/15/2020 0:00,158.7510071
9/16/2020 0:00,159.3619995
9/17/2020 0:00,151.4714966
9/18/2020 0:00,151.8899994
9/21/2020 0:00,148.1000061
9/22/2020 0:00,156.6994934
9/23/2020 0:00,156.3500061
9/24/2020 0:00,153.4649963
9/25/2020 0:00,155.0769958
9/28/2020 0:00,158.7519989
9/29/2020 0:00,159.4129944
9/30/2020 0:00,160.6439972
10/1/2020 0:00,161.1999969
10/2/2020 0:00,159.7899933
10/5/2020 0:00,160.1264954
10/6/2020 0:00,159.1000061
10/7/2020 0:00,160
10/8/2020 0:00,161.664505
10/9/2020 0:00,164.4494934
10/12/2020 0:00,174.8119965
10/13/2020 0:00,174.6190033
10/14/2020 0:00,173.2440033
10/15/2020 0:00,167.7940063
10/16/2020 0:00,169.9830017
10/19/2020 0:00,166.4499969
10/20/2020 0:00,163.3000031
10/21/2020 0:00,161.6940002
10/22/2020 0:00,159.9375
10/23/2020 0:00,160.2664948
10/26/2020 0:00,164.1490021
10/27/2020 0:00,164.5829926
10/28/2020 0:00,163.201004
10/29/2020 0:00,162.8625031
10/30/2020 0:00,158.3500061
11/2/2020 0:00,153.9855042
11/3/2020 0:00,153.7449951
11/4/2020 0:00,162.2424927
11/5/2020 0:00,168.3399963
11/6/2020 0:00,166.1000061
11/9/2020 0:00,164.4499969
11/10/2020 0:00,155.6999969
11/11/2020 0:00,156.9575043
11/12/2020 0:00,158.7940063
11/13/2020 0:00,157.0859985
11/16/2020 0:00,157.1349945
11/17/2020 0:00,159.4624939
11/18/2020 0:00,157
11/19/2020 0:00,156.25
11/20/2020 0:00,156.6445007
11/23/2020 0:00,156.9875031
11/24/2020 0:00,156.7124939
11/25/2020 0:00,159.8999939
11/27/2020 0:00,160.809494
11/30/2020 0:00,161.4194946
12/1/2020 0:00,162.4474945
12/2/2020 0:00,161.6000061
12/3/2020 0:00,161.4320068
12/4/2020 0:00,159.9105072
12/7/2020 0:00,159.0379944
12/8/2020 0:00,159.2064972
12/9/2020 0:00,158.7214966
12/10/2020 0:00,157.1049957
12/11/2020 0:00,155.9335022
12/14/2020 0:00,159.5234985
12/15/2020 0:00,159.4250031
12/16/2020 0:00,162.3500061
12/17/2020 0:00,163.1755066
12/18/2020 0:00,162.470993
12/21/2020 0:00,161.3484955
12/22/2020 0:00,161.1000061
12/23/2020 0:00,160.5065002
12/24/2020 0:00,160.1000061
12/28/2020 0:00,165.1999969
12/29/2020 0:00,167.5325012
12/30/2020 0:00,167.1049957
12/31/2020 0:00,164.1459961
1/4/2021 0:00,163.6000061
1/5/2021 0:00,161.1690063
1/6/2021 0:00,159.8755035
1/7/2021 0:00,160.427002
1/8/2021 0:00,159.5319977
1/11/2021 0:00,157.8190002
1/12/2021 0:00,157.1069946
1/13/2021 0:00,159.4974976
1/14/2021 0:00,158.8999939
1/15/2021 0:00,157.1275024
1/19/2021 0:00,157.25
1/20/2021 0:00,163.9900055
1/21/2021 0:00,167.4275055
1/22/2021 0:00,166.0955048
1/25/2021 0:00,168.1945038
1/26/2021 0:00,166.8999939
1/27/2021 0:00,167.326004
1/28/2021 0:00,165.0839996
1/29/2021 0:00,161.8495026
2/1/2021 0:00,167.5130005
2/2/2021 0:00,171.3869934
2/3/2021 0:00,171.6999969
2/4/2021 0:00,167.3500061
2/5/2021 0:00,168.8500061
2/8/2021 0:00,168.25
2/9/2021 0:00,166.8999939
2/10/2021 0:00,165.8975067
2/11/2021 0:00,164.6000061
2/12/2021 0:00,164.0124969
2/16/2021 0:00,165.4149933
2/17/2021 0:00,166.0455017
2/18/2021 0:00,166.8999939
2/19/2021 0:00,166.6750031
2/22/2021 0:00,161.6159973
2/23/2021 0:00,160.236496
2/24/2021 0:00,158.5614929
2/25/2021 0:00,158.9129944
2/26/2021 0:00,156.121994
3/1/2021 0:00,157.4779968
3/2/2021 0:00,158.1759949
3/3/2021 0:00,155.3890076
3/4/2021 0:00,152.9064941
3/5/2021 0:00,150.4499969
3/8/2021 0:00,153.2295074
3/9/2021 0:00,154.5480042
3/10/2021 0:00,155.822998
3/11/2021 0:00,156.5890045
3/12/2021 0:00,154.9490051
3/15/2021 0:00,154.1119995
3/16/2021 0:00,156.4454956
3/17/2021 0:00,158.6524963
3/18/2021 0:00,155.8314972
3/19/2021 0:00,153.864502
3/22/2021 0:00,156.3289948
3/23/2021 0:00,159.1000061
3/24/2021 0:00,158.0155029
3/25/2021 0:00,155.4889984
3/26/2021 0:00,152.8329926
3/29/2021 0:00,154.5625
3/30/2021 0:00,153.6499939
3/31/2021 0:00,155.966507
4/1/2021 0:00,158.121994
4/5/2021 0:00,161.7980042
4/6/2021 0:00,162.3654938
4/7/2021 0:00,165.1804962
4/8/2021 0:00,166.2250061
4/9/2021 0:00,168.6100006
4/12/2021 0:00,169.7519989
4/13/2021 0:00,171.6000061
4/14/2021 0:00,170.2064972
4/15/2021 0:00,169.8500061
4/16/2021 0:00,170.3399963
4/19/2021 0:00,171.7964935
4/20/2021 0:00,169.1495056
4/21/2021 0:00,168.1430054
4/22/2021 0:00,168.6434937
4/23/2021 0:00,168.75
4/26/2021 0:00,171.4225006
4/27/2021 0:00,173
4/28/2021 0:00,174.4940033
4/29/2021 0:00,175.7225037
4/30/2021 0:00,177.6999969
5/3/2021 0:00,174.3325043
5/4/2021 0:00,168.3990021
5/5/2021 0:00,167.7350006
5/6/2021 0:00,165.7200012
5/7/2021 0:00,166.5444946
5/10/2021 0:00,164.1499939
5/11/2021 0:00,161.8999939
5/12/2021 0:00,160.3970032
5/13/2021 0:00,160.1920013
5/14/2021 0:00,161.4429932
5/17/2021 0:00,164.6374969
5/18/2021 0:00,165.6000061
5/19/2021 0:00,161.7375031
5/20/2021 0:00,162.9839935
5/21/2021 0:00,162.8345032
5/24/2021 0:00,162.8975067
5/25/2021 0:00,163.9909973
5/26/2021 0:00,164.786499
5/27/2021 0:00,163.0180054
5/28/2021 0:00,162.3995056
6/1/2021 0:00,162.548996
6/2/2021 0:00,161.75
6/3/2021 0:00,160.7220001
6/4/2021 0:00,161.0500031
6/7/2021 0:00,160.3999939
6/8/2021 0:00,163.9765015
6/9/2021 0:00,164.8789978
6/10/2021 0:00,167.5500031
6/11/2021 0:00,168.3289948
6/14/2021 0:00,169.25
6/15/2021 0:00,169.8495026
6/16/2021 0:00,171.3175049
6/17/2021 0:00,174.8600006
6/18/2021 0:00,175.3500061
6/21/2021 0:00,174.1000061
6/22/2021 0:00,176.1889954
6/23/2021 0:00,176.0500031
6/24/2021 0:00,176.2429962
6/25/2021 0:00,173.2409973
6/28/2021 0:00,172.3999939
6/29/2021 0:00,172.8014984
6/30/2021 0:00,173.5800018
7/1/2021 0:00,172.8500061
7/2/2021 0:00,175.5859985
7/6/2021 0:00,184.2740021
7/7/2021 0:00,186.7100067
7/8/2021 0:00,187.9994965
7/9/2021 0:00,187.3999939
7/12/2021 0:00,187.864502
7/13/2021 0:00,188.654007
7/14/2021 0:00,185.8829956
7/15/2021 0:00,184.7700043
7/16/2021 0:00,182.3029938
7/19/2021 0:00,177.510498
7/20/2021 0:00,179.6000061
7/21/2021 0:00,179.3224945
7/22/2021 0:00,182.0010071
7/23/2021 0:00,183.3054962
7/26/2021 0:00,185.6040039
7/27/2021 0:00,184.9250031
7/28/2021 0:00,182.9210052
7/29/2021 0:00,181.8975067
7/30/2021 0:00,168.4069977
8/2/2021 0:00,167.9459991
8/3/2021 0:00,169.5500031
8/4/2021 0:00,169.4440002
8/5/2021 0:00,169.4499969
